  3.6035	 -2.9479	 -1.8268	 -1.3207	  3.0195	  5.0957	  5.2685	  5.5869	  7.2999	  7.8740	  8.0196	  8.2006	  8.8183	
  3.6357	 -2.7928	 -1.7438	 -1.2826	  3.0875	  4.9447	  5.0631	  5.4495	  7.2182	  7.7747	  7.9434	  8.1829	  8.8060	
  3.6680	 -2.6255	 -1.6595	 -1.2432	  3.1665	  4.8032	  4.8644	  5.3093	  7.1325	  7.6808	  7.8454	  8.1733	  8.7897	
  3.7003	 -2.4459	 -1.5738	 -1.2037	  3.2481	  4.6672	  4.6753	  5.1692	  7.0427	  7.5665	  7.7244	  8.1611	  8.6278	
  3.7326	 -2.2595	 -1.4908	 -1.1642	  3.3352	  4.4971	  4.5406	  5.0264	  6.9516	  7.4468	  7.5747	  8.1448	  8.5040	
  3.7648	 -2.0677	 -1.4091	 -1.1275	  3.4263	  4.3311	  4.4250	  4.8835	  6.8590	  7.3257	  7.4101	  8.1108	  8.4155	
  3.7971	 -1.8758	 -1.3316	 -1.0908	  3.5202	  4.1814	  4.3189	  4.7420	  6.7638	  7.2033	  7.2468	  8.0944	  8.3652	
  3.8294	 -1.6894	 -1.2595	 -1.0581	  3.6127	  4.0467	  4.2263	  4.6059	  6.6631	  7.0822	  7.1012	  8.0795	  8.3353	
  3.8617	 -1.5139	 -1.1942	 -1.0295	  3.7025	  3.9297	  4.1461	  4.4767	  6.5570	  6.9692	  6.9842	  8.0672	  8.3176	
  3.8939	 -1.3561	 -1.1384	 -1.0037	  3.7842	  3.8304	  4.0780	  4.3583	  6.4522	  6.8658	  6.8971	  8.0577	  8.3067	
  3.9262	 -1.2214	 -1.0935	 -0.9833	  3.7515	  3.8549	  4.0263	  4.2590	  6.3597	  6.7774	  6.8359	  8.0509	  8.2999	
  3.9585	 -1.1193	 -1.0595	 -0.9683	  3.6944	  3.9093	  3.9882	  4.1814	  6.2876	  6.7094	  6.7965	  8.0455	  8.2958	
  3.9908	 -1.0540	 -1.0377	 -0.9588	  3.6590	  3.9447	  3.9651	  4.1338	  6.2427	  6.6672	  6.7733	  8.0427	  8.2931	
  4.0230	 -1.0336	 -1.0295	 -0.9561	  3.6467	  3.9542	  3.9597	  4.1161	  6.2264	  6.6522	  6.7665	  8.0414	  8.2931	
